,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,Usage
1577396,98,2020-08-19 03:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1577408,98,2020-08-19 04:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1577420,98,2020-08-19 05:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1577432,98,2020-08-19 06:00:00,FREDERICK STREET SOUTH,40,38,2,95.0
1577444,98,2020-08-19 07:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1577456,98,2020-08-19 08:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
1577468,98,2020-08-19 09:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
1577480,98,2020-08-19 10:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
1577492,98,2020-08-19 11:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1577504,98,2020-08-19 12:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1577516,98,2020-08-19 13:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1577528,98,2020-08-19 14:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1577540,98,2020-08-19 15:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1577552,98,2020-08-19 16:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1577564,98,2020-08-19 17:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
1577576,98,2020-08-19 18:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
1577588,98,2020-08-19 19:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
1577600,98,2020-08-19 20:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
1577612,98,2020-08-19 21:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
1577624,98,2020-08-19 22:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1577636,98,2020-08-19 23:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1600976,69,2020-08-20 00:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1600988,69,2020-08-20 01:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1601000,69,2020-08-20 02:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1601012,69,2020-08-20 03:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1601024,69,2020-08-20 04:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1601036,69,2020-08-20 05:00:00,GRAND CANAL DOCK,40,21,19,52.5
1601048,69,2020-08-20 06:00:00,GRAND CANAL DOCK,40,13,27,32.5
1601060,69,2020-08-20 07:00:00,GRAND CANAL DOCK,40,11,28,27.500000000000004
1601072,69,2020-08-20 08:00:00,GRAND CANAL DOCK,40,16,23,40.0
1601084,69,2020-08-20 09:00:00,GRAND CANAL DOCK,40,12,27,30.0
1601096,69,2020-08-20 10:00:00,GRAND CANAL DOCK,40,16,23,40.0
1601108,69,2020-08-20 11:00:00,GRAND CANAL DOCK,40,24,15,60.0
1601120,69,2020-08-20 12:00:00,GRAND CANAL DOCK,40,18,21,45.0
1601132,69,2020-08-20 13:00:00,GRAND CANAL DOCK,40,17,22,42.5
1601144,69,2020-08-20 14:00:00,GRAND CANAL DOCK,40,18,21,45.0
1601156,69,2020-08-20 15:00:00,GRAND CANAL DOCK,40,28,12,70.0
1601168,69,2020-08-20 16:00:00,GRAND CANAL DOCK,40,25,15,62.5
1601180,69,2020-08-20 17:00:00,GRAND CANAL DOCK,40,34,6,85.0
1601192,69,2020-08-20 18:00:00,GRAND CANAL DOCK,40,30,10,75.0
1601204,69,2020-08-20 19:00:00,GRAND CANAL DOCK,40,20,20,50.0
1601216,69,2020-08-20 20:00:00,GRAND CANAL DOCK,40,17,23,42.5
1601228,69,2020-08-20 21:00:00,GRAND CANAL DOCK,40,18,22,45.0
1601240,69,2020-08-20 22:00:00,GRAND CANAL DOCK,40,19,21,47.5
1601252,69,2020-08-20 23:00:00,GRAND CANAL DOCK,40,16,24,40.0
1602416,75,2020-08-20 00:00:00,JAMES STREET,40,34,6,85.0
1602428,75,2020-08-20 01:00:00,JAMES STREET,40,34,6,85.0
1602440,75,2020-08-20 02:00:00,JAMES STREET,40,34,6,85.0
1602452,75,2020-08-20 03:00:00,JAMES STREET,40,34,6,85.0
1602464,75,2020-08-20 04:00:00,JAMES STREET,40,34,6,85.0
1602476,75,2020-08-20 05:00:00,JAMES STREET,40,34,6,85.0
1602488,75,2020-08-20 06:00:00,JAMES STREET,40,32,8,80.0
1602500,75,2020-08-20 07:00:00,JAMES STREET,40,34,6,85.0
1602512,75,2020-08-20 08:00:00,JAMES STREET,40,32,8,80.0
1602524,75,2020-08-20 09:00:00,JAMES STREET,40,34,4,85.0
1602536,75,2020-08-20 10:00:00,JAMES STREET,40,36,4,90.0
1602548,75,2020-08-20 11:00:00,JAMES STREET,40,38,2,95.0
1602560,75,2020-08-20 12:00:00,JAMES STREET,40,36,4,90.0
1602572,75,2020-08-20 13:00:00,JAMES STREET,40,33,7,82.5
1602584,75,2020-08-20 14:00:00,JAMES STREET,40,35,5,87.5
1602596,75,2020-08-20 15:00:00,JAMES STREET,40,33,7,82.5
1602608,75,2020-08-20 16:00:00,JAMES STREET,40,36,4,90.0
1602620,75,2020-08-20 17:00:00,JAMES STREET,40,40,0,100.0
1602632,75,2020-08-20 18:00:00,JAMES STREET,40,40,0,100.0
1602644,75,2020-08-20 19:00:00,JAMES STREET,40,36,4,90.0
1602656,75,2020-08-20 20:00:00,JAMES STREET,40,38,2,95.0
1602668,75,2020-08-20 21:00:00,JAMES STREET,40,37,3,92.5
1602680,75,2020-08-20 22:00:00,JAMES STREET,40,35,5,87.5
1602692,75,2020-08-20 23:00:00,JAMES STREET,40,35,5,87.5
1609040,98,2020-08-20 00:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1609052,98,2020-08-20 01:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1609064,98,2020-08-20 02:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1609076,98,2020-08-20 03:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1609088,98,2020-08-20 04:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
1609100,98,2020-08-20 05:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1609112,98,2020-08-20 06:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
1609124,98,2020-08-20 07:00:00,FREDERICK STREET SOUTH,40,36,2,90.0
1609136,98,2020-08-20 08:00:00,FREDERICK STREET SOUTH,40,35,3,87.5
1609148,98,2020-08-20 09:00:00,FREDERICK STREET SOUTH,40,28,10,70.0
1609160,98,2020-08-20 10:00:00,FREDERICK STREET SOUTH,40,27,11,67.5
1609172,98,2020-08-20 11:00:00,FREDERICK STREET SOUTH,40,25,13,62.5
1609184,98,2020-08-20 12:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1609196,98,2020-08-20 13:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1609208,98,2020-08-20 14:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1609220,98,2020-08-20 15:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1609232,98,2020-08-20 16:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
1609244,98,2020-08-20 17:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1609256,98,2020-08-20 18:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
1609268,98,2020-08-20 19:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
1609280,98,2020-08-20 20:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
1609292,98,2020-08-20 21:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
1609304,98,2020-08-20 22:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
1609316,98,2020-08-20 23:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1632656,69,2020-08-21 00:00:00,GRAND CANAL DOCK,40,16,24,40.0
1632668,69,2020-08-21 01:00:00,GRAND CANAL DOCK,40,16,24,40.0
1632680,69,2020-08-21 02:00:00,GRAND CANAL DOCK,40,16,24,40.0
1632692,69,2020-08-21 03:00:00,GRAND CANAL DOCK,40,16,24,40.0
1632704,69,2020-08-21 04:00:00,GRAND CANAL DOCK,40,16,24,40.0
1632716,69,2020-08-21 05:00:00,GRAND CANAL DOCK,40,15,25,37.5
1632728,69,2020-08-21 06:00:00,GRAND CANAL DOCK,40,4,36,10.0
1632740,69,2020-08-21 07:00:00,GRAND CANAL DOCK,40,0,38,0.0
1632752,69,2020-08-21 08:00:00,GRAND CANAL DOCK,40,3,35,7.5
1632764,69,2020-08-21 09:00:00,GRAND CANAL DOCK,40,4,34,10.0
1632776,69,2020-08-21 10:00:00,GRAND CANAL DOCK,40,23,15,57.49999999999999
1632788,69,2020-08-21 11:00:00,GRAND CANAL DOCK,40,26,14,65.0
1632800,69,2020-08-21 12:00:00,GRAND CANAL DOCK,40,30,10,75.0
1632812,69,2020-08-21 13:00:00,GRAND CANAL DOCK,40,20,20,50.0
1632824,69,2020-08-21 14:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
1632836,69,2020-08-21 15:00:00,GRAND CANAL DOCK,40,18,22,45.0
1632848,69,2020-08-21 16:00:00,GRAND CANAL DOCK,40,14,26,35.0
1632860,69,2020-08-21 17:00:00,GRAND CANAL DOCK,40,19,21,47.5
1632872,69,2020-08-21 18:00:00,GRAND CANAL DOCK,40,26,14,65.0
1632884,69,2020-08-21 19:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
1632896,69,2020-08-21 20:00:00,GRAND CANAL DOCK,40,9,31,22.5
1632908,69,2020-08-21 21:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
1632920,69,2020-08-21 22:00:00,GRAND CANAL DOCK,40,10,30,25.0
1632932,69,2020-08-21 23:00:00,GRAND CANAL DOCK,40,9,31,22.5
1634096,75,2020-08-21 00:00:00,JAMES STREET,40,36,4,90.0
1634108,75,2020-08-21 01:00:00,JAMES STREET,40,36,4,90.0
1634120,75,2020-08-21 02:00:00,JAMES STREET,40,36,4,90.0
1634132,75,2020-08-21 03:00:00,JAMES STREET,40,36,4,90.0
1634144,75,2020-08-21 04:00:00,JAMES STREET,40,36,4,90.0
1634156,75,2020-08-21 05:00:00,JAMES STREET,40,37,3,92.5
1634168,75,2020-08-21 06:00:00,JAMES STREET,40,37,3,92.5
1634180,75,2020-08-21 07:00:00,JAMES STREET,40,35,4,87.5
1634192,75,2020-08-21 08:00:00,JAMES STREET,40,38,1,95.0
1634204,75,2020-08-21 09:00:00,JAMES STREET,40,40,0,100.0
1634216,75,2020-08-21 10:00:00,JAMES STREET,40,40,0,100.0
1634228,75,2020-08-21 11:00:00,JAMES STREET,40,40,0,100.0
1634240,75,2020-08-21 12:00:00,JAMES STREET,40,38,2,95.0
1634252,75,2020-08-21 13:00:00,JAMES STREET,40,39,1,97.5
1634264,75,2020-08-21 14:00:00,JAMES STREET,40,40,0,100.0
1634276,75,2020-08-21 15:00:00,JAMES STREET,40,38,2,95.0
1634288,75,2020-08-21 16:00:00,JAMES STREET,40,39,1,97.5
1634300,75,2020-08-21 17:00:00,JAMES STREET,40,40,0,100.0
1634312,75,2020-08-21 18:00:00,JAMES STREET,40,38,2,95.0
1634324,75,2020-08-21 19:00:00,JAMES STREET,40,39,1,97.5
1634336,75,2020-08-21 20:00:00,JAMES STREET,40,40,0,100.0
1634348,75,2020-08-21 21:00:00,JAMES STREET,40,39,1,97.5
1634360,75,2020-08-21 22:00:00,JAMES STREET,40,38,2,95.0
1634372,75,2020-08-21 23:00:00,JAMES STREET,40,39,1,97.5
1640720,98,2020-08-21 00:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640732,98,2020-08-21 01:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640744,98,2020-08-21 02:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640756,98,2020-08-21 03:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640768,98,2020-08-21 04:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640780,98,2020-08-21 05:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
1640792,98,2020-08-21 06:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
1640804,98,2020-08-21 07:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
1640816,98,2020-08-21 08:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
1640828,98,2020-08-21 09:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
1640840,98,2020-08-21 10:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1640852,98,2020-08-21 11:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
1640864,98,2020-08-21 12:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1640876,98,2020-08-21 13:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1640888,98,2020-08-21 14:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1640900,98,2020-08-21 15:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1640912,98,2020-08-21 16:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1640924,98,2020-08-21 17:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
1640936,98,2020-08-21 18:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1640948,98,2020-08-21 19:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
1640960,98,2020-08-21 20:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
1640972,98,2020-08-21 21:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1640984,98,2020-08-21 22:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1640996,98,2020-08-21 23:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1664336,69,2020-08-22 00:00:00,GRAND CANAL DOCK,40,1,39,2.5
1664348,69,2020-08-22 01:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664360,69,2020-08-22 02:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664372,69,2020-08-22 03:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664384,69,2020-08-22 04:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664396,69,2020-08-22 05:00:00,GRAND CANAL DOCK,40,1,39,2.5
1664408,69,2020-08-22 06:00:00,GRAND CANAL DOCK,40,1,39,2.5
1664420,69,2020-08-22 07:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664432,69,2020-08-22 08:00:00,GRAND CANAL DOCK,40,1,39,2.5
1664444,69,2020-08-22 09:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664456,69,2020-08-22 10:00:00,GRAND CANAL DOCK,40,6,34,15.0
1664468,69,2020-08-22 11:00:00,GRAND CANAL DOCK,40,7,33,17.5
1664480,69,2020-08-22 12:00:00,GRAND CANAL DOCK,40,8,32,20.0
1664492,69,2020-08-22 13:00:00,GRAND CANAL DOCK,40,14,26,35.0
1664504,69,2020-08-22 14:00:00,GRAND CANAL DOCK,40,9,31,22.5
1664516,69,2020-08-22 15:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
1664528,69,2020-08-22 16:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664540,69,2020-08-22 17:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664552,69,2020-08-22 18:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664564,69,2020-08-22 19:00:00,GRAND CANAL DOCK,40,0,40,0.0
1664576,69,2020-08-22 20:00:00,GRAND CANAL DOCK,40,2,38,5.0
1664588,69,2020-08-22 21:00:00,GRAND CANAL DOCK,40,5,35,12.5
1664600,69,2020-08-22 22:00:00,GRAND CANAL DOCK,40,5,35,12.5
1664612,69,2020-08-22 23:00:00,GRAND CANAL DOCK,40,3,37,7.5
1665776,75,2020-08-22 00:00:00,JAMES STREET,40,39,1,97.5
1665788,75,2020-08-22 01:00:00,JAMES STREET,40,39,1,97.5
1665800,75,2020-08-22 02:00:00,JAMES STREET,40,39,1,97.5
1665812,75,2020-08-22 03:00:00,JAMES STREET,40,39,1,97.5
1665824,75,2020-08-22 04:00:00,JAMES STREET,40,39,1,97.5
1665836,75,2020-08-22 05:00:00,JAMES STREET,40,39,1,97.5
1665848,75,2020-08-22 06:00:00,JAMES STREET,40,39,1,97.5
1665860,75,2020-08-22 07:00:00,JAMES STREET,40,40,0,100.0
1665872,75,2020-08-22 08:00:00,JAMES STREET,40,40,0,100.0
1665884,75,2020-08-22 09:00:00,JAMES STREET,40,40,0,100.0
1665896,75,2020-08-22 10:00:00,JAMES STREET,40,32,8,80.0
1665908,75,2020-08-22 11:00:00,JAMES STREET,40,32,8,80.0
1665920,75,2020-08-22 12:00:00,JAMES STREET,40,33,7,82.5
1665932,75,2020-08-22 13:00:00,JAMES STREET,40,38,2,95.0
1665944,75,2020-08-22 14:00:00,JAMES STREET,40,40,0,100.0
1665956,75,2020-08-22 15:00:00,JAMES STREET,40,40,0,100.0
1665968,75,2020-08-22 16:00:00,JAMES STREET,40,40,0,100.0
1665980,75,2020-08-22 17:00:00,JAMES STREET,40,40,0,100.0
1665992,75,2020-08-22 18:00:00,JAMES STREET,40,40,0,100.0
1666004,75,2020-08-22 19:00:00,JAMES STREET,40,38,2,95.0
1666016,75,2020-08-22 20:00:00,JAMES STREET,40,39,1,97.5
1666028,75,2020-08-22 21:00:00,JAMES STREET,40,37,3,92.5
1666040,75,2020-08-22 22:00:00,JAMES STREET,40,35,5,87.5
1666052,75,2020-08-22 23:00:00,JAMES STREET,40,34,6,85.0
1672400,98,2020-08-22 00:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672412,98,2020-08-22 01:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672424,98,2020-08-22 02:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672436,98,2020-08-22 03:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672448,98,2020-08-22 04:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672460,98,2020-08-22 05:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
1672472,98,2020-08-22 06:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
1672484,98,2020-08-22 07:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
1672496,98,2020-08-22 08:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
1672508,98,2020-08-22 09:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
1672520,98,2020-08-22 10:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
1672532,98,2020-08-22 11:00:00,FREDERICK STREET SOUTH,40,24,16,60.0
1672544,98,2020-08-22 12:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
1672556,98,2020-08-22 13:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
1672568,98,2020-08-22 14:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
1672580,98,2020-08-22 15:00:00,FREDERICK STREET SOUTH,40,16,24,40.0
1672592,98,2020-08-22 16:00:00,FREDERICK STREET SOUTH,40,16,24,40.0
1672604,98,2020-08-22 17:00:00,FREDERICK STREET SOUTH,40,16,24,40.0
1672616,98,2020-08-22 18:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
1672628,98,2020-08-22 19:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
1672640,98,2020-08-22 20:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1672652,98,2020-08-22 21:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1672664,98,2020-08-22 22:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1672676,98,2020-08-22 23:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1696016,69,2020-08-23 00:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696028,69,2020-08-23 01:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696040,69,2020-08-23 02:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696052,69,2020-08-23 03:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696064,69,2020-08-23 04:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696076,69,2020-08-23 05:00:00,GRAND CANAL DOCK,40,1,39,2.5
1696088,69,2020-08-23 06:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696100,69,2020-08-23 07:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696112,69,2020-08-23 08:00:00,GRAND CANAL DOCK,40,1,39,2.5
1696124,69,2020-08-23 09:00:00,GRAND CANAL DOCK,40,3,37,7.5
1696136,69,2020-08-23 10:00:00,GRAND CANAL DOCK,40,8,32,20.0
1696148,69,2020-08-23 11:00:00,GRAND CANAL DOCK,40,7,33,17.5
1696160,69,2020-08-23 12:00:00,GRAND CANAL DOCK,40,1,39,2.5
1696172,69,2020-08-23 13:00:00,GRAND CANAL DOCK,40,6,34,15.0
1696184,69,2020-08-23 14:00:00,GRAND CANAL DOCK,40,10,30,25.0
1696196,69,2020-08-23 15:00:00,GRAND CANAL DOCK,40,7,33,17.5
1696208,69,2020-08-23 16:00:00,GRAND CANAL DOCK,40,4,36,10.0
1696220,69,2020-08-23 17:00:00,GRAND CANAL DOCK,40,1,39,2.5
1696232,69,2020-08-23 18:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696244,69,2020-08-23 19:00:00,GRAND CANAL DOCK,40,0,40,0.0
1696256,69,2020-08-23 20:00:00,GRAND CANAL DOCK,40,2,38,5.0
1696268,69,2020-08-23 21:00:00,GRAND CANAL DOCK,40,2,38,5.0
1696280,69,2020-08-23 22:00:00,GRAND CANAL DOCK,40,3,37,7.5
1696292,69,2020-08-23 23:00:00,GRAND CANAL DOCK,40,3,37,7.5
1697456,75,2020-08-23 00:00:00,JAMES STREET,40,33,7,82.5
1697468,75,2020-08-23 01:00:00,JAMES STREET,40,33,7,82.5
1697480,75,2020-08-23 02:00:00,JAMES STREET,40,33,7,82.5
1697492,75,2020-08-23 03:00:00,JAMES STREET,40,33,7,82.5
1697504,75,2020-08-23 04:00:00,JAMES STREET,40,33,7,82.5
1697516,75,2020-08-23 05:00:00,JAMES STREET,40,33,7,82.5
1697528,75,2020-08-23 06:00:00,JAMES STREET,40,33,7,82.5
1697540,75,2020-08-23 07:00:00,JAMES STREET,40,33,7,82.5
1697552,75,2020-08-23 08:00:00,JAMES STREET,40,34,6,85.0
1697564,75,2020-08-23 09:00:00,JAMES STREET,40,35,5,87.5
1697576,75,2020-08-23 10:00:00,JAMES STREET,40,37,3,92.5
1697588,75,2020-08-23 11:00:00,JAMES STREET,40,38,2,95.0
1697600,75,2020-08-23 12:00:00,JAMES STREET,40,40,0,100.0
1697612,75,2020-08-23 13:00:00,JAMES STREET,40,40,0,100.0
1697624,75,2020-08-23 14:00:00,JAMES STREET,40,31,9,77.5
1697636,75,2020-08-23 15:00:00,JAMES STREET,40,34,6,85.0
1697648,75,2020-08-23 16:00:00,JAMES STREET,40,36,4,90.0
1697660,75,2020-08-23 17:00:00,JAMES STREET,40,38,2,95.0
1697672,75,2020-08-23 18:00:00,JAMES STREET,40,39,1,97.5
1697684,75,2020-08-23 19:00:00,JAMES STREET,40,38,2,95.0
1697696,75,2020-08-23 20:00:00,JAMES STREET,40,39,1,97.5
1697708,75,2020-08-23 21:00:00,JAMES STREET,40,37,3,92.5
1697720,75,2020-08-23 22:00:00,JAMES STREET,40,31,9,77.5
1697732,75,2020-08-23 23:00:00,JAMES STREET,40,30,10,75.0
1704080,98,2020-08-23 00:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704092,98,2020-08-23 01:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704104,98,2020-08-23 02:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704116,98,2020-08-23 03:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704128,98,2020-08-23 04:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704140,98,2020-08-23 05:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
1704152,98,2020-08-23 06:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1704164,98,2020-08-23 07:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1704176,98,2020-08-23 08:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1704188,98,2020-08-23 09:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1704200,98,2020-08-23 10:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
1704212,98,2020-08-23 11:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
1704224,98,2020-08-23 12:00:00,FREDERICK STREET SOUTH,40,13,27,32.5
1704236,98,2020-08-23 13:00:00,FREDERICK STREET SOUTH,40,12,28,30.0
1704248,98,2020-08-23 14:00:00,FREDERICK STREET SOUTH,40,9,31,22.5
1704260,98,2020-08-23 15:00:00,FREDERICK STREET SOUTH,40,8,32,20.0
1704272,98,2020-08-23 16:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704284,98,2020-08-23 17:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704296,98,2020-08-23 18:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704308,98,2020-08-23 19:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704320,98,2020-08-23 20:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704332,98,2020-08-23 21:00:00,FREDERICK STREET SOUTH,40,7,33,17.5
1704344,98,2020-08-23 22:00:00,FREDERICK STREET SOUTH,40,6,34,15.0
1704356,98,2020-08-23 23:00:00,FREDERICK STREET SOUTH,40,6,34,15.0
1727696,69,2020-08-24 00:00:00,GRAND CANAL DOCK,40,2,38,5.0
1727708,69,2020-08-24 01:00:00,GRAND CANAL DOCK,40,2,38,5.0
1727720,69,2020-08-24 02:00:00,GRAND CANAL DOCK,40,2,38,5.0
1727732,69,2020-08-24 03:00:00,GRAND CANAL DOCK,40,2,38,5.0
1727744,69,2020-08-24 04:00:00,GRAND CANAL DOCK,40,2,38,5.0
1727756,69,2020-08-24 05:00:00,GRAND CANAL DOCK,40,0,40,0.0
1727768,69,2020-08-24 06:00:00,GRAND CANAL DOCK,40,0,40,0.0
1727780,69,2020-08-24 07:00:00,GRAND CANAL DOCK,40,16,24,40.0
1727792,69,2020-08-24 08:00:00,GRAND CANAL DOCK,40,18,22,45.0
1727804,69,2020-08-24 09:00:00,GRAND CANAL DOCK,40,17,23,42.5
1727816,69,2020-08-24 10:00:00,GRAND CANAL DOCK,40,17,23,42.5
1727828,69,2020-08-24 11:00:00,GRAND CANAL DOCK,40,18,22,45.0
1727840,69,2020-08-24 12:00:00,GRAND CANAL DOCK,40,24,16,60.0
1727852,69,2020-08-24 13:00:00,GRAND CANAL DOCK,40,20,20,50.0
1727864,69,2020-08-24 14:00:00,GRAND CANAL DOCK,40,17,23,42.5
1727876,69,2020-08-24 15:00:00,GRAND CANAL DOCK,40,19,21,47.5
1727888,69,2020-08-24 16:00:00,GRAND CANAL DOCK,40,21,19,52.5
1727900,69,2020-08-24 17:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
1727912,69,2020-08-24 18:00:00,GRAND CANAL DOCK,40,7,33,17.5
1727924,69,2020-08-24 19:00:00,GRAND CANAL DOCK,40,7,33,17.5
1727936,69,2020-08-24 20:00:00,GRAND CANAL DOCK,40,3,37,7.5
1727948,69,2020-08-24 21:00:00,GRAND CANAL DOCK,40,7,33,17.5
1727960,69,2020-08-24 22:00:00,GRAND CANAL DOCK,40,3,37,7.5
1727972,69,2020-08-24 23:00:00,GRAND CANAL DOCK,40,4,36,10.0
1729136,75,2020-08-24 00:00:00,JAMES STREET,40,30,10,75.0
1729148,75,2020-08-24 01:00:00,JAMES STREET,40,30,10,75.0
1729160,75,2020-08-24 02:00:00,JAMES STREET,40,30,10,75.0
1729172,75,2020-08-24 03:00:00,JAMES STREET,40,30,10,75.0
