,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,Usage
2085216,98,2020-06-05 08:00:00,FREDERICK STREET SOUTH,40,32,7,80.0
2085228,98,2020-06-05 09:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2085240,98,2020-06-05 10:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085252,98,2020-06-05 11:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085264,98,2020-06-05 12:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085276,98,2020-06-05 13:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2085288,98,2020-06-05 14:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085300,98,2020-06-05 15:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2085312,98,2020-06-05 16:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2085324,98,2020-06-05 17:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2085336,98,2020-06-05 18:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085348,98,2020-06-05 19:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085360,98,2020-06-05 20:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085372,98,2020-06-05 21:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085384,98,2020-06-05 22:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2085396,98,2020-06-05 23:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2108736,69,2020-06-06 00:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108748,69,2020-06-06 01:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108760,69,2020-06-06 02:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108772,69,2020-06-06 03:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108784,69,2020-06-06 04:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108796,69,2020-06-06 05:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108808,69,2020-06-06 06:00:00,GRAND CANAL DOCK,40,3,37,7.5
2108820,69,2020-06-06 07:00:00,GRAND CANAL DOCK,40,1,39,2.5
2108832,69,2020-06-06 08:00:00,GRAND CANAL DOCK,40,19,21,47.5
2108844,69,2020-06-06 09:00:00,GRAND CANAL DOCK,40,18,22,45.0
2108856,69,2020-06-06 10:00:00,GRAND CANAL DOCK,40,17,23,42.5
2108868,69,2020-06-06 11:00:00,GRAND CANAL DOCK,40,12,28,30.0
2108880,69,2020-06-06 12:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
2108892,69,2020-06-06 13:00:00,GRAND CANAL DOCK,40,7,33,17.5
2108904,69,2020-06-06 14:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108916,69,2020-06-06 15:00:00,GRAND CANAL DOCK,40,0,40,0.0
2108928,69,2020-06-06 16:00:00,GRAND CANAL DOCK,40,0,40,0.0
2108940,69,2020-06-06 17:00:00,GRAND CANAL DOCK,40,2,38,5.0
2108952,69,2020-06-06 18:00:00,GRAND CANAL DOCK,40,1,39,2.5
2108964,69,2020-06-06 19:00:00,GRAND CANAL DOCK,40,0,40,0.0
2108976,69,2020-06-06 20:00:00,GRAND CANAL DOCK,40,0,40,0.0
2108988,69,2020-06-06 21:00:00,GRAND CANAL DOCK,40,1,39,2.5
2109000,69,2020-06-06 22:00:00,GRAND CANAL DOCK,40,2,38,5.0
2109012,69,2020-06-06 23:00:00,GRAND CANAL DOCK,40,0,40,0.0
2110176,75,2020-06-06 00:00:00,JAMES STREET,40,31,9,77.5
2110188,75,2020-06-06 01:00:00,JAMES STREET,40,31,9,77.5
2110200,75,2020-06-06 02:00:00,JAMES STREET,40,31,9,77.5
2110212,75,2020-06-06 03:00:00,JAMES STREET,40,31,9,77.5
2110224,75,2020-06-06 04:00:00,JAMES STREET,40,31,9,77.5
2110236,75,2020-06-06 05:00:00,JAMES STREET,40,32,8,80.0
2110248,75,2020-06-06 06:00:00,JAMES STREET,40,31,9,77.5
2110260,75,2020-06-06 07:00:00,JAMES STREET,40,36,4,90.0
2110272,75,2020-06-06 08:00:00,JAMES STREET,40,36,4,90.0
2110284,75,2020-06-06 09:00:00,JAMES STREET,40,31,9,77.5
2110296,75,2020-06-06 10:00:00,JAMES STREET,40,33,7,82.5
2110308,75,2020-06-06 11:00:00,JAMES STREET,40,35,5,87.5
2110320,75,2020-06-06 12:00:00,JAMES STREET,40,37,3,92.5
2110332,75,2020-06-06 13:00:00,JAMES STREET,40,36,4,90.0
2110344,75,2020-06-06 14:00:00,JAMES STREET,40,26,14,65.0
2110356,75,2020-06-06 15:00:00,JAMES STREET,40,26,14,65.0
2110368,75,2020-06-06 16:00:00,JAMES STREET,40,21,19,52.5
2110380,75,2020-06-06 17:00:00,JAMES STREET,40,22,18,55.00000000000001
2110392,75,2020-06-06 18:00:00,JAMES STREET,40,25,15,62.5
2110404,75,2020-06-06 19:00:00,JAMES STREET,40,29,11,72.5
2110416,75,2020-06-06 20:00:00,JAMES STREET,40,27,13,67.5
2110428,75,2020-06-06 21:00:00,JAMES STREET,40,27,13,67.5
2110440,75,2020-06-06 22:00:00,JAMES STREET,40,26,14,65.0
2110452,75,2020-06-06 23:00:00,JAMES STREET,40,26,14,65.0
2116800,98,2020-06-06 00:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116812,98,2020-06-06 01:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116824,98,2020-06-06 02:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116836,98,2020-06-06 03:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116848,98,2020-06-06 04:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116860,98,2020-06-06 05:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116872,98,2020-06-06 06:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116884,98,2020-06-06 07:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116896,98,2020-06-06 08:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2116908,98,2020-06-06 09:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116920,98,2020-06-06 10:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2116932,98,2020-06-06 11:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2116944,98,2020-06-06 12:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2116956,98,2020-06-06 13:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2116968,98,2020-06-06 14:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2116980,98,2020-06-06 15:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2116992,98,2020-06-06 16:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2117004,98,2020-06-06 17:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117016,98,2020-06-06 18:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117028,98,2020-06-06 19:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117040,98,2020-06-06 20:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117052,98,2020-06-06 21:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117064,98,2020-06-06 22:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2117076,98,2020-06-06 23:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2140416,69,2020-06-07 00:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140428,69,2020-06-07 01:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140440,69,2020-06-07 02:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140452,69,2020-06-07 03:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140464,69,2020-06-07 04:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140476,69,2020-06-07 05:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140488,69,2020-06-07 06:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140500,69,2020-06-07 07:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140512,69,2020-06-07 08:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140524,69,2020-06-07 09:00:00,GRAND CANAL DOCK,40,2,38,5.0
2140536,69,2020-06-07 10:00:00,GRAND CANAL DOCK,40,3,37,7.5
2140548,69,2020-06-07 11:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140560,69,2020-06-07 12:00:00,GRAND CANAL DOCK,40,2,38,5.0
2140572,69,2020-06-07 13:00:00,GRAND CANAL DOCK,40,4,36,10.0
2140584,69,2020-06-07 14:00:00,GRAND CANAL DOCK,40,14,26,35.0
2140596,69,2020-06-07 15:00:00,GRAND CANAL DOCK,40,8,32,20.0
2140608,69,2020-06-07 16:00:00,GRAND CANAL DOCK,40,4,36,10.0
2140620,69,2020-06-07 17:00:00,GRAND CANAL DOCK,40,5,35,12.5
2140632,69,2020-06-07 18:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140644,69,2020-06-07 19:00:00,GRAND CANAL DOCK,40,2,38,5.0
2140656,69,2020-06-07 20:00:00,GRAND CANAL DOCK,40,5,35,12.5
2140668,69,2020-06-07 21:00:00,GRAND CANAL DOCK,40,1,39,2.5
2140680,69,2020-06-07 22:00:00,GRAND CANAL DOCK,40,0,40,0.0
2140692,69,2020-06-07 23:00:00,GRAND CANAL DOCK,40,3,37,7.5
2141856,75,2020-06-07 00:00:00,JAMES STREET,40,26,14,65.0
2141868,75,2020-06-07 01:00:00,JAMES STREET,40,26,14,65.0
2141880,75,2020-06-07 02:00:00,JAMES STREET,40,26,14,65.0
2141892,75,2020-06-07 03:00:00,JAMES STREET,40,26,14,65.0
2141904,75,2020-06-07 04:00:00,JAMES STREET,40,26,14,65.0
2141916,75,2020-06-07 05:00:00,JAMES STREET,40,27,13,67.5
2141928,75,2020-06-07 06:00:00,JAMES STREET,40,26,14,65.0
2141940,75,2020-06-07 07:00:00,JAMES STREET,40,25,15,62.5
2141952,75,2020-06-07 08:00:00,JAMES STREET,40,23,17,57.49999999999999
2141964,75,2020-06-07 09:00:00,JAMES STREET,40,24,16,60.0
2141976,75,2020-06-07 10:00:00,JAMES STREET,40,26,14,65.0
2141988,75,2020-06-07 11:00:00,JAMES STREET,40,28,12,70.0
2142000,75,2020-06-07 12:00:00,JAMES STREET,40,30,10,75.0
2142012,75,2020-06-07 13:00:00,JAMES STREET,40,33,7,82.5
2142024,75,2020-06-07 14:00:00,JAMES STREET,40,37,3,92.5
2142036,75,2020-06-07 15:00:00,JAMES STREET,40,40,0,100.0
2142048,75,2020-06-07 16:00:00,JAMES STREET,40,40,0,100.0
2142060,75,2020-06-07 17:00:00,JAMES STREET,40,39,1,97.5
2142072,75,2020-06-07 18:00:00,JAMES STREET,40,39,1,97.5
2142084,75,2020-06-07 19:00:00,JAMES STREET,40,38,2,95.0
2142096,75,2020-06-07 20:00:00,JAMES STREET,40,38,2,95.0
2142108,75,2020-06-07 21:00:00,JAMES STREET,40,38,2,95.0
2142120,75,2020-06-07 22:00:00,JAMES STREET,40,38,2,95.0
2142132,75,2020-06-07 23:00:00,JAMES STREET,40,37,3,92.5
2148480,98,2020-06-07 00:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148492,98,2020-06-07 01:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148504,98,2020-06-07 02:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148516,98,2020-06-07 03:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148528,98,2020-06-07 04:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148540,98,2020-06-07 05:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148552,98,2020-06-07 06:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148564,98,2020-06-07 07:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148576,98,2020-06-07 08:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148588,98,2020-06-07 09:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148600,98,2020-06-07 10:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148612,98,2020-06-07 11:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148624,98,2020-06-07 12:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148636,98,2020-06-07 13:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148648,98,2020-06-07 14:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148660,98,2020-06-07 15:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2148672,98,2020-06-07 16:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148684,98,2020-06-07 17:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148696,98,2020-06-07 18:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2148708,98,2020-06-07 19:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2148720,98,2020-06-07 20:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2148732,98,2020-06-07 21:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2148744,98,2020-06-07 22:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2148756,98,2020-06-07 23:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2172096,69,2020-06-08 00:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172108,69,2020-06-08 01:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172120,69,2020-06-08 02:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172132,69,2020-06-08 03:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172144,69,2020-06-08 04:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172156,69,2020-06-08 05:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172168,69,2020-06-08 06:00:00,GRAND CANAL DOCK,40,0,40,0.0
2172180,69,2020-06-08 07:00:00,GRAND CANAL DOCK,40,9,31,22.5
2172192,69,2020-06-08 08:00:00,GRAND CANAL DOCK,40,10,29,25.0
2172204,69,2020-06-08 09:00:00,GRAND CANAL DOCK,40,12,27,30.0
2172216,69,2020-06-08 10:00:00,GRAND CANAL DOCK,40,10,29,25.0
2172228,69,2020-06-08 11:00:00,GRAND CANAL DOCK,40,15,25,37.5
2172240,69,2020-06-08 12:00:00,GRAND CANAL DOCK,40,15,25,37.5
2172252,69,2020-06-08 13:00:00,GRAND CANAL DOCK,40,14,26,35.0
2172264,69,2020-06-08 14:00:00,GRAND CANAL DOCK,40,17,23,42.5
2172276,69,2020-06-08 15:00:00,GRAND CANAL DOCK,40,12,28,30.0
2172288,69,2020-06-08 16:00:00,GRAND CANAL DOCK,40,15,25,37.5
2172300,69,2020-06-08 17:00:00,GRAND CANAL DOCK,40,19,21,47.5
2172312,69,2020-06-08 18:00:00,GRAND CANAL DOCK,40,16,24,40.0
2172324,69,2020-06-08 19:00:00,GRAND CANAL DOCK,40,16,24,40.0
2172336,69,2020-06-08 20:00:00,GRAND CANAL DOCK,40,10,30,25.0
2172348,69,2020-06-08 21:00:00,GRAND CANAL DOCK,40,5,35,12.5
2172360,69,2020-06-08 22:00:00,GRAND CANAL DOCK,40,7,33,17.5
2172372,69,2020-06-08 23:00:00,GRAND CANAL DOCK,40,7,33,17.5
2173536,75,2020-06-08 00:00:00,JAMES STREET,40,39,1,97.5
2173548,75,2020-06-08 01:00:00,JAMES STREET,40,39,1,97.5
2173560,75,2020-06-08 02:00:00,JAMES STREET,40,39,1,97.5
2173572,75,2020-06-08 03:00:00,JAMES STREET,40,39,1,97.5
2173584,75,2020-06-08 04:00:00,JAMES STREET,40,39,1,97.5
2173596,75,2020-06-08 05:00:00,JAMES STREET,40,40,0,100.0
2173608,75,2020-06-08 06:00:00,JAMES STREET,40,40,0,100.0
2173620,75,2020-06-08 07:00:00,JAMES STREET,40,39,1,97.5
2173632,75,2020-06-08 08:00:00,JAMES STREET,40,40,0,100.0
2173644,75,2020-06-08 09:00:00,JAMES STREET,40,39,1,97.5
2173656,75,2020-06-08 10:00:00,JAMES STREET,40,40,0,100.0
2173668,75,2020-06-08 11:00:00,JAMES STREET,40,40,0,100.0
2173680,75,2020-06-08 12:00:00,JAMES STREET,40,40,0,100.0
2173692,75,2020-06-08 13:00:00,JAMES STREET,40,39,1,97.5
2173704,75,2020-06-08 14:00:00,JAMES STREET,40,39,1,97.5
2173716,75,2020-06-08 15:00:00,JAMES STREET,40,38,2,95.0
2173728,75,2020-06-08 16:00:00,JAMES STREET,40,40,0,100.0
2173740,75,2020-06-08 17:00:00,JAMES STREET,40,28,12,70.0
2173752,75,2020-06-08 18:00:00,JAMES STREET,40,29,11,72.5
2173764,75,2020-06-08 19:00:00,JAMES STREET,40,37,3,92.5
2173776,75,2020-06-08 20:00:00,JAMES STREET,40,35,5,87.5
2173788,75,2020-06-08 21:00:00,JAMES STREET,40,35,5,87.5
2173800,75,2020-06-08 22:00:00,JAMES STREET,40,34,6,85.0
2173812,75,2020-06-08 23:00:00,JAMES STREET,40,33,7,82.5
2180160,98,2020-06-08 00:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180172,98,2020-06-08 01:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180184,98,2020-06-08 02:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180196,98,2020-06-08 03:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180208,98,2020-06-08 04:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180220,98,2020-06-08 05:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2180232,98,2020-06-08 06:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2180244,98,2020-06-08 07:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2180256,98,2020-06-08 08:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180268,98,2020-06-08 09:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
2180280,98,2020-06-08 10:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
2180292,98,2020-06-08 11:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180304,98,2020-06-08 12:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180316,98,2020-06-08 13:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180328,98,2020-06-08 14:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180340,98,2020-06-08 15:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
2180352,98,2020-06-08 16:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
2180364,98,2020-06-08 17:00:00,FREDERICK STREET SOUTH,40,29,11,72.5
2180376,98,2020-06-08 18:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
2180388,98,2020-06-08 19:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180400,98,2020-06-08 20:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180412,98,2020-06-08 21:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180424,98,2020-06-08 22:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2180436,98,2020-06-08 23:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2203094,69,2020-06-09 00:00:00,GRAND CANAL DOCK,40,9,31,22.5
2203106,69,2020-06-09 01:00:00,GRAND CANAL DOCK,40,9,31,22.5
2203118,69,2020-06-09 02:00:00,GRAND CANAL DOCK,40,9,31,22.5
2203130,69,2020-06-09 03:00:00,GRAND CANAL DOCK,40,9,31,22.5
2203142,69,2020-06-09 04:00:00,GRAND CANAL DOCK,40,9,31,22.5
2203154,69,2020-06-09 05:00:00,GRAND CANAL DOCK,40,8,32,20.0
2203166,69,2020-06-09 06:00:00,GRAND CANAL DOCK,40,4,36,10.0
2203178,69,2020-06-09 07:00:00,GRAND CANAL DOCK,40,1,39,2.5
2203190,69,2020-06-09 08:00:00,GRAND CANAL DOCK,40,0,40,0.0
2203202,69,2020-06-09 09:00:00,GRAND CANAL DOCK,40,0,40,0.0
2203214,69,2020-06-09 10:00:00,GRAND CANAL DOCK,40,17,23,42.5
2203226,69,2020-06-09 11:00:00,GRAND CANAL DOCK,40,19,21,47.5
2203238,69,2020-06-09 12:00:00,GRAND CANAL DOCK,40,16,24,40.0
2203250,69,2020-06-09 13:00:00,GRAND CANAL DOCK,40,17,23,42.5
2203262,69,2020-06-09 14:00:00,GRAND CANAL DOCK,40,18,22,45.0
2203274,69,2020-06-09 15:00:00,GRAND CANAL DOCK,40,25,15,62.5
2203286,69,2020-06-09 16:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2203298,69,2020-06-09 17:00:00,GRAND CANAL DOCK,40,29,11,72.5
2203310,69,2020-06-09 18:00:00,GRAND CANAL DOCK,40,19,21,47.5
2203322,69,2020-06-09 19:00:00,GRAND CANAL DOCK,40,20,20,50.0
2203334,69,2020-06-09 20:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2203346,69,2020-06-09 21:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2203358,69,2020-06-09 22:00:00,GRAND CANAL DOCK,40,29,11,72.5
2203370,69,2020-06-09 23:00:00,GRAND CANAL DOCK,40,29,11,72.5
2204479,75,2020-06-09 00:00:00,JAMES STREET,40,33,7,82.5
2204491,75,2020-06-09 01:00:00,JAMES STREET,40,33,7,82.5
2204503,75,2020-06-09 02:00:00,JAMES STREET,40,33,7,82.5
2204515,75,2020-06-09 03:00:00,JAMES STREET,40,33,7,82.5
2204527,75,2020-06-09 04:00:00,JAMES STREET,40,33,7,82.5
2204539,75,2020-06-09 05:00:00,JAMES STREET,40,36,4,90.0
2204551,75,2020-06-09 06:00:00,JAMES STREET,40,35,5,87.5
2204563,75,2020-06-09 07:00:00,JAMES STREET,40,35,5,87.5
2204575,75,2020-06-09 08:00:00,JAMES STREET,40,34,6,85.0
2204587,75,2020-06-09 09:00:00,JAMES STREET,40,36,4,90.0
2204599,75,2020-06-09 10:00:00,JAMES STREET,40,36,4,90.0
2204611,75,2020-06-09 11:00:00,JAMES STREET,40,35,5,87.5
2204623,75,2020-06-09 12:00:00,JAMES STREET,40,36,4,90.0
2204635,75,2020-06-09 13:00:00,JAMES STREET,40,35,5,87.5
2204647,75,2020-06-09 14:00:00,JAMES STREET,40,36,4,90.0
2204659,75,2020-06-09 15:00:00,JAMES STREET,40,40,0,100.0
2204671,75,2020-06-09 16:00:00,JAMES STREET,40,40,0,100.0
2204683,75,2020-06-09 17:00:00,JAMES STREET,40,39,1,97.5
2204695,75,2020-06-09 18:00:00,JAMES STREET,40,37,3,92.5
2204707,75,2020-06-09 19:00:00,JAMES STREET,40,38,2,95.0
2204719,75,2020-06-09 20:00:00,JAMES STREET,40,36,4,90.0
2204731,75,2020-06-09 21:00:00,JAMES STREET,40,37,3,92.5
2204743,75,2020-06-09 22:00:00,JAMES STREET,40,37,3,92.5
2204755,75,2020-06-09 23:00:00,JAMES STREET,40,37,3,92.5
2210850,98,2020-06-09 00:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2210862,98,2020-06-09 01:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2210874,98,2020-06-09 02:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2210886,98,2020-06-09 03:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2210898,98,2020-06-09 04:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2210910,98,2020-06-09 05:00:00,FREDERICK STREET SOUTH,40,27,13,67.5
2210922,98,2020-06-09 06:00:00,FREDERICK STREET SOUTH,40,23,17,57.49999999999999
2210934,98,2020-06-09 07:00:00,FREDERICK STREET SOUTH,40,23,17,57.49999999999999
2210946,98,2020-06-09 08:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2210958,98,2020-06-09 09:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2210970,98,2020-06-09 10:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2210982,98,2020-06-09 11:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2210994,98,2020-06-09 12:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211006,98,2020-06-09 13:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211018,98,2020-06-09 14:00:00,FREDERICK STREET SOUTH,40,20,20,50.0
2211030,98,2020-06-09 15:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2211042,98,2020-06-09 16:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2211054,98,2020-06-09 17:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2211066,98,2020-06-09 18:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211078,98,2020-06-09 19:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211090,98,2020-06-09 20:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211102,98,2020-06-09 21:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211114,98,2020-06-09 22:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2211126,98,2020-06-09 23:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2232707,69,2020-06-10 03:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232719,69,2020-06-10 04:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232731,69,2020-06-10 05:00:00,GRAND CANAL DOCK,40,29,11,72.5
2232743,69,2020-06-10 06:00:00,GRAND CANAL DOCK,40,26,14,65.0
2232755,69,2020-06-10 07:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2232767,69,2020-06-10 08:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2232779,69,2020-06-10 09:00:00,GRAND CANAL DOCK,40,24,16,60.0
2232791,69,2020-06-10 10:00:00,GRAND CANAL DOCK,40,29,11,72.5
2232803,69,2020-06-10 11:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232815,69,2020-06-10 12:00:00,GRAND CANAL DOCK,40,29,11,72.5
2232827,69,2020-06-10 13:00:00,GRAND CANAL DOCK,40,28,12,70.0
2232839,69,2020-06-10 14:00:00,GRAND CANAL DOCK,40,28,12,70.0
2232851,69,2020-06-10 15:00:00,GRAND CANAL DOCK,40,32,8,80.0
2232863,69,2020-06-10 16:00:00,GRAND CANAL DOCK,40,34,6,85.0
2232875,69,2020-06-10 17:00:00,GRAND CANAL DOCK,40,27,13,67.5
2232887,69,2020-06-10 18:00:00,GRAND CANAL DOCK,40,26,14,65.0
2232899,69,2020-06-10 19:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232911,69,2020-06-10 20:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232923,69,2020-06-10 21:00:00,GRAND CANAL DOCK,40,30,10,75.0
2232935,69,2020-06-10 22:00:00,GRAND CANAL DOCK,40,29,11,72.5
2232947,69,2020-06-10 23:00:00,GRAND CANAL DOCK,40,30,10,75.0
2234022,75,2020-06-10 03:00:00,JAMES STREET,40,37,3,92.5
2234034,75,2020-06-10 04:00:00,JAMES STREET,40,37,3,92.5
2234046,75,2020-06-10 05:00:00,JAMES STREET,40,37,3,92.5
2234058,75,2020-06-10 06:00:00,JAMES STREET,40,37,3,92.5
2234070,75,2020-06-10 07:00:00,JAMES STREET,40,38,2,95.0
2234082,75,2020-06-10 08:00:00,JAMES STREET,40,36,4,90.0
2234094,75,2020-06-10 09:00:00,JAMES STREET,40,28,12,70.0
2234106,75,2020-06-10 10:00:00,JAMES STREET,40,29,11,72.5
2234118,75,2020-06-10 11:00:00,JAMES STREET,40,27,13,67.5
2234130,75,2020-06-10 12:00:00,JAMES STREET,40,28,12,70.0
2234142,75,2020-06-10 13:00:00,JAMES STREET,40,27,13,67.5
2234154,75,2020-06-10 14:00:00,JAMES STREET,40,28,12,70.0
2234166,75,2020-06-10 15:00:00,JAMES STREET,40,27,13,67.5
